image_path,image_name,label,folder
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/522934065+-4065.jpg,522934065+-4065.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/93330837.jpg,93330837.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/2049398699.jpg,2049398699.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/500323180+-3180.jpg,500323180+-3180.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/71408946.jpg,71408946.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/502592126.jpg,502592126.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/2070494554_4555.jpg,2070494554_4555.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/518050854_518050855.jpg,518050854_518050855.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/2085043981.jpg,2085043981.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/2071465080_5081.jpg,2071465080_5081.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/502590268.jpg,502590268.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/517950663+-0671.jpg,517950663+-0671.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/2048509434.jpg,2048509434.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/1002762773.jpg,1002762773.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/2064004681.jpg,2064004681.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/509138972+-8972.jpg,509138972+-8972.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/1002760819.jpg,1002760819.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/2044759026.jpg,2044759026.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/2040183521.jpg,2040183521.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/664383.jpg,664383.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/1005116329_6330.jpg,1005116329_6330.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/2040697247.jpg,2040697247.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/04233037_04233039.jpg,04233037_04233039.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/2084510807.jpg,2084510807.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/04412344.jpg,04412344.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/tob06517.41_tob06517.42.jpg,tob06517.41_tob06517.42.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/521150302+-0302.jpg,521150302+-0302.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/71895027.jpg,71895027.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/502607827+-7827.jpg,502607827+-7827.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/521151227+-1227.jpg,521151227+-1227.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/501947737_501947738.jpg,501947737_501947738.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/2070718633.jpg,2070718633.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/2058502871.jpg,2058502871.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/2070712842_2843.jpg,2070712842_2843.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/503950104.jpg,503950104.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/2058502246.jpg,2058502246.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/500076275_500076282.jpg,500076275_500076282.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/2061002005.jpg,2061002005.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/502600009+-0009.jpg,502600009+-0009.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/2069506477.jpg,2069506477.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/87066788.jpg,87066788.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/503782317.jpg,503782317.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/03567810.jpg,03567810.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/2070711761.jpg,2070711761.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/87003967_87003968.jpg,87003967_87003968.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/2070262428_2429.jpg,2070262428_2429.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/92086756.jpg,92086756.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/502595869.jpg,502595869.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/92221516_1518.jpg,92221516_1518.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/2041076526.jpg,2041076526.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/2041511979.jpg,2041511979.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/2061003642.jpg,2061003642.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/2061012559.jpg,2061012559.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/89872610.jpg,89872610.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/1002761179.jpg,1002761179.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/507806606.jpg,507806606.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/87063899.jpg,87063899.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/502613661a-3662.jpg,502613661a-3662.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/71374678.jpg,71374678.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/2084396082.jpg,2084396082.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/2061141775.jpg,2061141775.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/2023086360.jpg,2023086360.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/2061190138.jpg,2061190138.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/500248654+-8654.jpg,500248654+-8654.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/2050834062.jpg,2050834062.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/502339758+-9761.jpg,502339758+-9761.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/tob19002.28_tob19002.30.jpg,tob19002.28_tob19002.30.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/515127169_515127171.jpg,515127169_515127171.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/2084427165_7166.jpg,2084427165_7166.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/0000136188.jpg,0000136188.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/502219477.jpg,502219477.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/509134160.jpg,509134160.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/2064932937.jpg,2064932937.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/517502631+-2631.jpg,517502631+-2631.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/502218620.jpg,502218620.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/500713757_500713758.jpg,500713757_500713758.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/502611995a-1996.jpg,502611995a-1996.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/501303452+-3452.jpg,501303452+-3452.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/87064470.jpg,87064470.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/509139618+-9618.jpg,509139618+-9618.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/2045830670.jpg,2045830670.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/514968966+-8967.jpg,514968966+-8967.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/521150892+-0895.jpg,521150892+-0895.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/509131306+-1306.jpg,509131306+-1306.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/0030049569.jpg,0030049569.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/99342431_2432.jpg,99342431_2432.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/2045630056.jpg,2045630056.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/12779971.jpg,12779971.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/2045731638.jpg,2045731638.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/527844182+-4182.jpg,527844182+-4182.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/517508450+-8453.jpg,517508450+-8453.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/2061000301.jpg,2061000301.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/502607162+-7162.jpg,502607162+-7162.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/2070501595.jpg,2070501595.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/2070711254_1255.jpg,2070711254_1255.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/2084426710_6711.jpg,2084426710_6711.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/2023738160.jpg,2023738160.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/2042029706.jpg,2042029706.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/1005150029.jpg,1005150029.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/502596443.jpg,502596443.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/517508300+-8301.jpg,517508300+-8301.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/03722789.jpg,03722789.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/2070717320_7321.jpg,2070717320_7321.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/87064857.jpg,87064857.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/ADVE/2073971431.jpg,2073971431.jpg,ADVE,ADVE
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50525533-5540.jpg,50525533-5540.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50425154-5155.jpg,50425154-5155.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50491022-1023.jpg,50491022-1023.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50386532-6533.jpg,50386532-6533.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50453779-3780.jpg,50453779-3780.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50294272-4272.jpg,50294272-4272.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50535699-5699.jpg,50535699-5699.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50483835-3836.jpg,50483835-3836.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50719747-9748.jpg,50719747-9748.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50521422-1423.jpg,50521422-1423.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50258985-8987.jpg,50258985-8987.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50513847-3848.jpg,50513847-3848.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50450234-0234.jpg,50450234-0234.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/2028975962_2028975964.jpg,2028975962_2028975964.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/40005130-5131.jpg,40005130-5131.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50690163-0164.jpg,50690163-0164.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50357861-7862.jpg,50357861-7862.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50271743-1746.jpg,50271743-1746.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50579200-9201.jpg,50579200-9201.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50653196-3196.jpg,50653196-3196.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50616851-6852.jpg,50616851-6852.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50722487-2488.jpg,50722487-2488.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50546335-6336.jpg,50546335-6336.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50557910-7911.jpg,50557910-7911.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50649595-9596.jpg,50649595-9596.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/10150247_10150256.jpg,10150247_10150256.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50487659-7660.jpg,50487659-7660.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/CTRCONTRACTS021884-1.jpg,CTRCONTRACTS021884-1.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50513051-3052.jpg,50513051-3052.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50449946-9947.jpg,50449946-9947.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50553047-3048.jpg,50553047-3048.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50422920-2921.jpg,50422920-2921.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/10087799_10087801.jpg,10087799_10087801.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50339930-9931.jpg,50339930-9931.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50617225-7226.jpg,50617225-7226.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50583715-3716.jpg,50583715-3716.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50515916-5917.jpg,50515916-5917.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50646644-6645.jpg,50646644-6645.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50371016-1016.jpg,50371016-1016.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50489607-9608.jpg,50489607-9608.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50459853-9854.jpg,50459853-9854.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50549067-9068.jpg,50549067-9068.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50529207-9208.jpg,50529207-9208.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50267812-7820.jpg,50267812-7820.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50538795-8796.jpg,50538795-8796.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50617273-7274.jpg,50617273-7274.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50441969-1970.jpg,50441969-1970.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50593387-3387.jpg,50593387-3387.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50239379-9380.jpg,50239379-9380.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50607543-7544.jpg,50607543-7544.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50479406-9407.jpg,50479406-9407.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/40010133-0134.jpg,40010133-0134.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50597708-7709.jpg,50597708-7709.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50308888-8889.jpg,50308888-8889.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50106572-6573.jpg,50106572-6573.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/40028776-8777.jpg,40028776-8777.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50638712-8712.jpg,50638712-8712.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/40049902-9903.jpg,40049902-9903.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50608376-8377.jpg,50608376-8377.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/60016011_60016015.jpg,60016011_60016015.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50476159-6160.jpg,50476159-6160.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50426112-6114.jpg,50426112-6114.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/40047516-7517.jpg,40047516-7517.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50313867-3869.jpg,50313867-3869.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50515818-5819.jpg,50515818-5819.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/40002609-2610.jpg,40002609-2610.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/0000153377.jpg,0000153377.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50405403-5404.jpg,50405403-5404.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50602461-2462.jpg,50602461-2462.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50371713-1714.jpg,50371713-1714.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50586528-6531.jpg,50586528-6531.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/11300115-0116.jpg,11300115-0116.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50654827-4828.jpg,50654827-4828.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50296092-6093.jpg,50296092-6093.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50510506-0507.jpg,50510506-0507.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50549883-9884.jpg,50549883-9884.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50570560-0563.jpg,50570560-0563.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50479508-9509.jpg,50479508-9509.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50457000-7001.jpg,50457000-7001.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50536499-6500.jpg,50536499-6500.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50650671-0672.jpg,50650671-0672.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50493176-3177.jpg,50493176-3177.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50477507-7508.jpg,50477507-7508.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50463741-3741.jpg,50463741-3741.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50429381-9382.jpg,50429381-9382.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50590985-0986.jpg,50590985-0986.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50444074-4074.jpg,50444074-4074.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50602320-2321.jpg,50602320-2321.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50639278-9279.jpg,50639278-9279.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50500260-0261.jpg,50500260-0261.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50442704-2713.jpg,50442704-2713.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50618083-8085.jpg,50618083-8085.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50630631-0632.jpg,50630631-0632.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50421027-1027.jpg,50421027-1027.jpg,Resume,Resume
/Users/mashrafirahman/Documents/E2E_OCR_Project/Data/Dataset/Resume/50439450-9451.jpg,50439450-9451.jpg,Resume,Resume
